rcasiteid,rcapid,x,y
C0506P06,C0506P064,-103.78,38.24
C0506P06,C0506P065,-103.78,38.24
C0506R02,C0506R021,-103.89,37.21
C0506R02,C0506R022,-103.89,37.21
C0506R02,C0506R023,-103.89,37.21
C0506R02,C0506R024,-103.89,37.21
C0506R02,C0506R025,-103.89,37.21
C0506R03,C0506R031,-101.46,37.96
C0506R03,C0506R032,-101.46,37.96
C0506R03,C0506R033,-101.46,37.96
C0506R03,C0506R034,-101.46,37.96
C0506R03,C0506R035,-101.46,37.96
C0506R06,C0506R061,-102.77,38.72
C0506R06,C0506R062,-102.77,38.72
C0506R06,C0506R063,-102.77,38.72
C0506R06,C0506R064,-102.77,38.72
C0506R06,C0506R065,-102.77,38.72
C0506R07,C0506R071,-100.76,40.42
C0506R07,C0506R072,-100.76,40.42
C0506R07,C0506R073,-100.76,40.42
C0506R07,C0506R074,-100.76,40.42
C0506R07,C0506R075,-100.76,40.42
C0506R11,C0506R111,-103.49,38.07
C0506R11,C0506R112,-103.49,38.07
C0506R11,C0506R113,-103.49,38.07
C0506R11,C0506R114,-103.49,38.07
C0506R11,C0506R115,-103.49,38.07
C0506R12,C0506R121,-103.74,38.11
C0506R12,C0506R122,-103.74,38.11
C0506R12,C0506R123,-103.74,38.11
C0506R12,C0506R124,-103.74,38.11
C0506R12,C0506R125,-103.74,38.11
C0506R14,C0506R141,-100.44,40.17
C0506R14,C0506R142,-100.44,40.17
C0506R14,C0506R143,-100.44,40.17
C0506R14,C0506R144,-100.44,40.17
C0506R14,C0506R145,-100.44,40.17
C0506R15,C0506R151,-103.34,37.45
C0506R15,C0506R152,-103.34,37.45
C0506R15,C0506R153,-103.34,37.45
C0506R15,C0506R154,-103.34,37.45
C0506R15,C0506R155,-103.34,37.45
C0506R16,C0506R161,-100.25,38.67
C0506R16,C0506R162,-100.25,38.67
C0506R16,C0506R163,-100.25,38.67
C0506R16,C0506R164,-100.25,38.67
C0506R16,C0506R165,-100.25,38.67
C0506R18,C0506R181,-103.29,37.7
C0506R18,C0506R182,-103.29,37.7
C0506R18,C0506R183,-103.29,37.7
C0506R18,C0506R184,-103.29,37.7
C0506R18,C0506R185,-103.29,37.7
C0506W01,C0506W011,-100.43,39.75
C0506W01,C0506W012,-100.43,39.75
C0506W01,C0506W013,-100.43,39.75
C0506W01,C0506W014,-100.43,39.75
C0506W01,C0506W015,-100.43,39.75
C0506X02,C0506X021,-99.23,37.75
C0506X02,C0506X022,-99.23,37.75
C0506X02,C0506X023,-99.23,37.75
C0506X02,C0506X024,-99.23,37.75
C0506X02,C0506X025,-99.23,37.75
C0506X03,C0506X031,-102.1,39.66
C0506X03,C0506X032,-102.1,39.66
C0506X03,C0506X033,-102.1,39.66
C0506X03,C0506X034,-102.1,39.66
C0506X03,C0506X035,-102.1,39.66
C0508C03,C0508C031,-100.79,39.64
C0508C03,C0508C032,-100.79,39.64
C0508C03,C0508C034,-100.79,39.64
C0508C03,C0508C035,-100.79,39.64
C0508C11,C0508C111,-100.86,40.12
C0508C11,C0508C112,-100.86,40.12
C0508C11,C0508C113,-100.86,40.12
C0508C11,C0508C114,-100.86,40.12
C0508C11,C0508C115,-100.86,40.12
C0508C15,C0508C151,-100.65,39.41
C0508C15,C0508C152,-100.65,39.41
C0508C15,C0508C153,-100.65,39.41
C0508C15,C0508C154,-100.65,39.41
C0508C15,C0508C155,-100.65,39.41
C0508C16,C0508C161,-99.92,40.07
C0508C16,C0508C162,-99.92,40.07
C0508C16,C0508C163,-99.92,40.07
C0508C16,C0508C164,-99.92,40.07
C0508C16,C0508C165,-99.92,40.07
C0508C17,C0508C171,-101.34,40.37
C0508C17,C0508C172,-101.34,40.37
C0508C17,C0508C173,-101.34,40.37
C0508C17,C0508C174,-101.34,40.37
C0508C17,C0508C175,-101.34,40.37
C0508C18,C0508C181,-99.28,40.36
C0508C18,C0508C182,-99.28,40.36
C0508C18,C0508C183,-99.28,40.36
C0508C18,C0508C184,-99.28,40.36
C0508C18,C0508C185,-99.28,40.36
C0508C21,C0508C211,-100.25,40.18
C0508C21,C0508C212,-100.25,40.18
C0508C21,C0508C213,-100.25,40.18
C0508C21,C0508C214,-100.25,40.18
C0508C21,C0508C215,-100.25,40.18
C0508C22,C0508C221,-99.15,40.39
C0508C22,C0508C222,-99.15,40.39
C0508C22,C0508C223,-99.15,40.39
C0508C22,C0508C224,-99.15,40.39
C0508C22,C0508C225,-99.15,40.39
C0508C24,C0508C241,-99.51,40.26
C0508C24,C0508C242,-99.51,40.26
C0508C24,C0508C243,-99.51,40.26
C0508C24,C0508C244,-99.51,40.26
C0508C24,C0508C245,-99.51,40.26
C0508C25,C0508C251,-101.95,38.84
C0508C25,C0508C252,-101.95,38.84
C0508C25,C0508C253,-101.95,38.84
C0508C25,C0508C254,-101.95,38.84
C0508C25,C0508C255,-101.95,38.84
C0508C26,C0508C261,-100.78,37.76
C0508C26,C0508C262,-100.78,37.76
C0508C26,C0508C263,-100.78,37.76
C0508C26,C0508C264,-100.78,37.76
C0508C26,C0508C265,-100.78,37.76
C0508C27,C0508C271,-101.04,38.96
C0508C27,C0508C272,-101.04,38.96
C0508C27,C0508C273,-101.04,38.96
C0508C27,C0508C274,-101.04,38.96
C0508C27,C0508C275,-101.04,38.96
C0508C28,C0508C281,-103.83,39.15
C0508C28,C0508C282,-103.83,39.15
C0508C28,C0508C283,-103.83,39.15
C0508C28,C0508C284,-103.83,39.15
C0508C28,C0508C285,-103.83,39.15
C0508C35,C0508C351,-99.83,39.86
C0508C35,C0508C352,-99.83,39.86
C0508C35,C0508C353,-99.83,39.86
C0508C35,C0508C354,-99.83,39.86
C0508C35,C0508C355,-99.83,39.86
C0508P09,C0508P091,-99.22,37.49
C0508P09,C0508P092,-99.22,37.49
C0508P09,C0508P093,-99.22,37.49
C0508P09,C0508P094,-99.22,37.49
C0508P09,C0508P095,-99.22,37.49
C0508R08,C0508R081,-100.09,39.01
C0508R08,C0508R082,-100.09,39.01
C0508R08,C0508R083,-100.09,39.01
C0508R08,C0508R084,-100.09,39.01
C0508R08,C0508R085,-100.09,39.01
C0508R12,C0508R121,-101.96,39.63
C0508R12,C0508R122,-101.96,39.63
C0508R12,C0508R123,-101.96,39.63
C0508R12,C0508R124,-101.96,39.63
C0508R12,C0508R125,-101.96,39.63
C0508R30,C0508R301,-99.49,39.17
C0508R30,C0508R302,-99.49,39.17
C0508R30,C0508R303,-99.49,39.17
C0508R30,C0508R304,-99.49,39.17
C0508R30,C0508R305,-99.49,39.17
C0508R33,C0508R331,-102.17,39.19
C0508R33,C0508R332,-102.17,39.19
C0508R33,C0508R333,-102.17,39.19
C0508R33,C0508R334,-102.17,39.19
C0508R33,C0508R335,-102.17,39.19
C0508W01,C0508W011,-100.49,37.29
C0508W01,C0508W012,-100.49,37.29
C0508W01,C0508W013,-100.49,37.29
C0508W01,C0508W014,-100.49,37.29
C0508W01,C0508W015,-100.49,37.29
C0508W02,C0508W021,-102.22,39.35
C0508W02,C0508W022,-102.22,39.35
C0508W02,C0508W023,-102.22,39.35
C0508W02,C0508W024,-102.22,39.35
C0508W02,C0508W025,-102.22,39.35
C0508X06,C0508X061,-101.11,38.24
C0508X06,C0508X062,-101.11,38.24
C0508X06,C0508X063,-101.11,38.24
C0508X06,C0508X064,-101.11,38.24
C0508X06,C0508X065,-101.11,38.24
C0509P02,C0509P021,-101.24,37.93
C0509P02,C0509P022,-101.24,37.93
C0509P02,C0509P023,-101.24,37.93
C0509P02,C0509P024,-101.24,37.93
C0509P02,C0509P025,-101.24,37.93
C0509R01,C0509R011,-104.12,40.34
C0509R01,C0509R012,-104.12,40.34
C0509R01,C0509R013,-104.12,40.34
C0509R01,C0509R014,-104.12,40.34
C0509R01,C0509R015,-104.12,40.34
C0509R02,C0509R021,-103.36,38.06
C0509R02,C0509R022,-103.36,38.06
C0509R02,C0509R023,-103.36,38.06
C0509R02,C0509R024,-103.36,38.06
C0509R02,C0509R025,-103.36,38.06
C0509R04,C0509R041,-99.39,38.95
C0509R04,C0509R042,-99.39,38.95
C0509R04,C0509R043,-99.39,38.95
C0509R04,C0509R044,-99.39,38.95
C0509R04,C0509R045,-99.39,38.95
C0509R08,C0509R081,-103.6,40.22
C0509R08,C0509R082,-103.6,40.22
C0509R08,C0509R083,-103.6,40.22
C0509R08,C0509R084,-103.6,40.22
C0509R08,C0509R085,-103.6,40.22
C0509W02,C0509W021,-104.14,40.32
C0509W02,C0509W022,-104.14,40.32
C0509W02,C0509W023,-104.14,40.32
C0509W02,C0509W024,-104.14,40.32
C0509W02,C0509W025,-104.14,40.32
C0511F06,C0511F061,-100.13,40.28
C0511F06,C0511F062,-100.13,40.28
C0511F06,C0511F063,-100.13,40.28
C0511F06,C0511F064,-100.13,40.28
C0511F06,C0511F065,-100.13,40.28
C0511R01,C0511R011,-100.53,38.75
C0511R01,C0511R012,-100.53,38.75
C0511R01,C0511R013,-100.53,38.75
C0511R01,C0511R014,-100.53,38.75
C0511R01,C0511R015,-100.53,38.75
C0511R02,C0511R021,-103.26,37.99
C0511R02,C0511R022,-103.26,37.99
C0511R02,C0511R023,-103.26,37.99
C0511R02,C0511R024,-103.26,37.99
C0511R02,C0511R025,-103.26,37.99
C0511R04,C0511R041,-101.08,38.89
C0511R04,C0511R042,-101.08,38.89
C0511R04,C0511R043,-101.08,38.89
C0511R04,C0511R044,-101.08,38.89
C0511R04,C0511R045,-101.08,38.89
C0511R05,C0511R051,-101.76,39.13
C0511R05,C0511R052,-101.76,39.13
C0511R05,C0511R053,-101.76,39.13
C0511R05,C0511R054,-101.76,39.13
C0511R05,C0511R055,-101.76,39.13
C0511R07,C0511R071,-101.12,37.97
C0511R07,C0511R072,-101.12,37.97
C0511R07,C0511R073,-101.12,37.97
C0511R07,C0511R075,-101.12,37.97
C0511W08,C0511W081,-100.26,38.33
C0511W08,C0511W082,-100.26,38.33
C0511W08,C0511W083,-100.26,38.33
C0511W08,C0511W084,-100.26,38.33
C0511W08,C0511W085,-100.26,38.33
C0511X02,C0511X021,-101.18,37.92
C0511X02,C0511X022,-101.18,37.92
C0511X02,C0511X023,-101.18,37.92
C0511X02,C0511X024,-101.18,37.92
C0511X02,C0511X025,-101.18,37.92
C0511X03,C0511X031,-100.41,38.13
C0511X03,C0511X032,-100.41,38.13
C0511X03,C0511X033,-100.41,38.13
C0511X03,C0511X034,-100.41,38.13
C0511X03,C0511X035,-100.41,38.13
C0512X01,C0512X011,-100.1,38.23
C0512X01,C0512X012,-100.1,38.23
C0512X01,C0512X013,-100.1,38.23
C0512X01,C0512X014,-100.1,38.23
C0512X01,C0512X015,-100.1,38.23
C0512X07,C0512X071,-99.7,38.08
C0512X07,C0512X073,-99.7,38.08
C0512X07,C0512X074,-99.7,38.08
C0512X07,C0512X075,-99.7,38.08
C0901R02,C0901R021,-100.07,37.0
C0901R02,C0901R023,-100.07,37.0
C0901R02,C0901R024,-100.07,37.0
C0901R02,C0901R025,-100.07,37.0
C0904R05,C0904R051,-99.84,37.01
C0904R05,C0904R052,-99.84,37.01
C0904R05,C0904R053,-99.84,37.01
C0904R05,C0904R054,-99.84,37.01
C0904R05,C0904R055,-99.84,37.01
C0904R06,C0904R061,-99.41,36.01
C0904R06,C0904R062,-99.41,36.01
C0904R06,C0904R063,-99.41,36.01
C0904R06,C0904R064,-99.41,36.01
C0904R06,C0904R065,-99.41,36.01
C0905C09,C0905C091,-101.0,37.25
C0905C09,C0905C092,-101.0,37.25
C0905C09,C0905C093,-101.0,37.25
C0905C09,C0905C094,-101.0,37.25
C0905C09,C0905C095,-101.0,37.25
C0905C76,C0905C761,-99.3,36.53
C0905C76,C0905C762,-99.3,36.53
C0905C76,C0905C763,-99.3,36.53
C0905C76,C0905C764,-99.3,36.53
C0905P05,C0905P051,-103.0,36.59
C0905P05,C0905P052,-103.0,36.59
C0905P05,C0905P053,-103.0,36.59
C0905P05,C0905P054,-103.0,36.59
C0905P05,C0905P055,-103.0,36.59
C0905R01,C0905R011,-99.41,37.25
C0905R01,C0905R012,-99.41,37.25
C0905R01,C0905R013,-99.41,37.25
C0905R01,C0905R014,-99.41,37.25
C0905R01,C0905R015,-99.41,37.25
C0905R03,C0905R031,-99.37,36.26
C0905R03,C0905R032,-99.37,36.26
C0905R03,C0905R033,-99.37,36.26
C0905R03,C0905R034,-99.37,36.26
C0905R03,C0905R035,-99.37,36.26
C0905R04,C0905R041,-99.6,36.31
C0905R04,C0905R042,-99.6,36.31
C0905R04,C0905R043,-99.6,36.31
C0905R04,C0905R044,-99.6,36.31
C0905R04,C0905R045,-99.6,36.31
C0905R05,C0905R051,-99.58,37.02
C0905R05,C0905R052,-99.58,37.02
C0905R05,C0905R053,-99.58,37.02
C0905R05,C0905R054,-99.58,37.02
C0905R05,C0905R055,-99.58,37.02
C0905R06,C0905R061,-100.18,36.96
C0905R06,C0905R062,-100.18,36.96
C0905R06,C0905R063,-100.18,36.96
C0905R06,C0905R064,-100.18,36.96
C0905R06,C0905R065,-100.18,36.96
C0905R08,C0905R081,-100.41,37.05
C0905R08,C0905R082,-100.41,37.05
C0905R08,C0905R083,-100.41,37.05
C0905R08,C0905R084,-100.41,37.05
C0905R08,C0905R085,-100.41,37.05
C0905R10,C0905R101,-99.28,37.25
C0905R10,C0905R102,-99.28,37.25
C0905R10,C0905R103,-99.28,37.25
C0905R10,C0905R104,-99.28,37.25
C0905R10,C0905R105,-99.28,37.25
C0906R14,C0906R141,-103.14,36.42
C0906R14,C0906R142,-103.14,36.42
C0906R14,C0906R143,-103.14,36.42
C0906R14,C0906R144,-103.14,36.42
C0906R14,C0906R145,-103.14,36.42
C0906X03,C0906X031,-102.14,35.75
C0906X03,C0906X032,-102.14,35.75
C0906X03,C0906X033,-102.14,35.75
C0906X03,C0906X034,-102.14,35.75
C0906X09,C0906X091,-101.11,35.46
C0906X09,C0906X092,-101.11,35.46
C0906X09,C0906X093,-101.11,35.46
C0906X09,C0906X094,-101.11,35.46
C0906X09,C0906X095,-101.11,35.46
C0911C07,C0911C071,-101.14,37.1
C0911C07,C0911C072,-101.14,37.1
C0911C07,C0911C073,-101.14,37.1
C0911C07,C0911C074,-101.14,37.1
C0911C07,C0911C075,-101.14,37.1
C0911C10,C0911C101,-100.83,36.86
C0911C10,C0911C102,-100.83,36.86
C0911C10,C0911C103,-100.83,36.86
C0911C10,C0911C104,-100.83,36.86
C0911C10,C0911C105,-100.83,36.86
C0911R03,C0911R031,-101.96,36.85
C0911R03,C0911R032,-101.96,36.85
C0911R03,C0911R033,-101.96,36.85
C0911R03,C0911R034,-101.96,36.85
C0911R03,C0911R035,-101.96,36.85
C0911R09,C0911R091,-101.43,36.15
C0911R09,C0911R092,-101.43,36.15
C0911R09,C0911R093,-101.43,36.15
C0911R09,C0911R094,-101.43,36.15
C0911R09,C0911R095,-101.43,36.15
C0911R10,C0911R101,-100.12,36.37
C0911R10,C0911R102,-100.12,36.37
C0911R10,C0911R103,-100.12,36.37
C0911R10,C0911R104,-100.12,36.37
C0911R10,C0911R105,-100.12,36.37
C0911R20,C0911R201,-102.6,36.83
C0911R20,C0911R202,-102.6,36.83
C0911R20,C0911R203,-102.6,36.83
C0911R20,C0911R204,-102.6,36.83
C0911R20,C0911R205,-102.6,36.83
C0911R95,C0911R951,-99.62,36.22
C0911R95,C0911R952,-99.62,36.22
C0911R95,C0911R953,-99.62,36.22
C0911R95,C0911R954,-99.62,36.22
C0911R95,C0911R955,-99.62,36.22
C0911X01,C0911X011,-100.2,37.22
C0911X01,C0911X012,-100.2,37.22
C0911X01,C0911X013,-100.2,37.22
C0911X01,C0911X014,-100.2,37.22
C0911X01,C0911X015,-100.2,37.22
C0912C07,C0912C071,-99.77,36.16
C0912C07,C0912C072,-99.77,36.16
C0912C07,C0912C073,-99.77,36.16
C0912C07,C0912C074,-99.77,36.16
C0912C07,C0912C075,-99.77,36.16
C0912P01,C0912P012,-99.99,36.88
C0912P01,C0912P013,-99.99,36.88
C0912P01,C0912P014,-99.99,36.88
C0912P01,C0912P015,-99.99,36.88
C0912R12,C0912R121,-100.68,36.23
C0912R12,C0912R122,-100.68,36.23
C0912R12,C0912R123,-100.68,36.23
C0912R12,C0912R124,-100.68,36.23
C0912R12,C0912R125,-100.68,36.23
C0912R15,C0912R151,-99.19,37.06
C0912R15,C0912R152,-99.19,37.06
C0912R15,C0912R153,-99.19,37.06
C0912R15,C0912R154,-99.19,37.06
C0912R15,C0912R155,-99.19,37.06
C0912R19,C0912R191,-100.99,35.98
C0912R19,C0912R192,-100.99,35.98
C0912R19,C0912R193,-100.99,35.98
C0912R19,C0912R194,-100.99,35.98
C0912R19,C0912R195,-100.99,35.98
C0912X03,C0912X031,-99.2,37.17
C0912X03,C0912X032,-99.2,37.17
C0912X03,C0912X033,-99.2,37.17
C0912X03,C0912X034,-99.2,37.17
C0912X03,C0912X035,-99.2,37.17
C0912X05,C0912X051,-101.87,36.34
C0912X05,C0912X052,-101.87,36.34
C0912X05,C0912X053,-101.87,36.34
C0912X05,C0912X054,-101.87,36.34
C0912X05,C0912X055,-101.87,36.34
C0913R05,C0913R051,-99.91,36.8
C0913R05,C0913R052,-99.91,36.8
C0913R05,C0913R053,-99.91,36.8
C0913R05,C0913R054,-99.91,36.8
C0913R05,C0913R055,-99.91,36.8
C0913R08,C0913R081,-99.18,36.83
C0913R08,C0913R082,-99.18,36.83
C0913R08,C0913R083,-99.18,36.83
C0913R08,C0913R084,-99.18,36.83
C0913R08,C0913R085,-99.18,36.83
C0914F02,C0914F021,-103.81,36.93
C0914F02,C0914F022,-103.81,36.93
C0914F02,C0914F023,-103.81,36.93
C0914F02,C0914F024,-103.81,36.93
C0914F02,C0914F025,-103.81,36.93
C0914F05,C0914F051,-103.7,36.99
C0914F05,C0914F052,-103.7,36.99
C0914F05,C0914F053,-103.7,36.99
C0914F05,C0914F054,-103.7,36.99
C0914F05,C0914F055,-103.7,36.99
C0501F02,C0501F021,-95.29,36.93
C0501F02,C0501F022,-95.29,36.93
C0501F02,C0501F023,-95.29,36.93
C0501F02,C0501F024,-95.29,36.93
C0501F02,C0501F025,-95.29,36.93
C0501F03,C0501F031,-95.73,36.38
C0501F03,C0501F032,-95.73,36.38
C0501F03,C0501F033,-95.73,36.38
C0501F03,C0501F034,-95.73,36.38
C0501F03,C0501F035,-95.73,36.38
C0501F06,C0501F061,-95.83,37.28
C0501F06,C0501F062,-95.83,37.28
C0501F06,C0501F063,-95.83,37.28
C0501F06,C0501F064,-95.83,37.28
C0501F06,C0501F065,-95.83,37.28
C0501P01,C0501P011,-95.13,38.3
C0501P01,C0501P012,-95.13,38.3
C0501P01,C0501P013,-95.13,38.3
C0501P01,C0501P014,-95.13,38.3
C0501P01,C0501P015,-95.13,38.3
C0501P05,C0501P051,-95.21,36.75
C0501P05,C0501P052,-95.21,36.75
C0501P05,C0501P053,-95.21,36.75
C0501P05,C0501P054,-95.21,36.75
C0501P05,C0501P055,-95.21,36.75
C0501P07,C0501P071,-94.46,37.57
C0501P07,C0501P072,-94.46,37.57
C0501P07,C0501P073,-94.46,37.57
C0501P07,C0501P074,-94.46,37.57
C0501P07,C0501P075,-94.46,37.57
C0501R02,C0501R021,-95.58,37.73
C0501R02,C0501R022,-95.58,37.73
C0501R02,C0501R023,-95.58,37.73
C0501R02,C0501R024,-95.58,37.73
C0501R02,C0501R025,-95.58,37.73
C0502C04,C0502C041,-97.81,37.97
C0502C04,C0502C042,-97.81,37.97
C0502C04,C0502C043,-97.81,37.97
C0502C04,C0502C044,-97.81,37.97
C0502C04,C0502C045,-97.81,37.97
C0502X01,C0502X011,-97.95,37.85
C0502X01,C0502X012,-97.95,37.85
C0502X01,C0502X013,-97.95,37.85
C0502X01,C0502X014,-97.95,37.85
C0502X01,C0502X015,-97.95,37.85
C0503C01,C0503C011,-95.29,39.51
C0503C01,C0503C012,-95.29,39.51
C0503C01,C0503C013,-95.29,39.51
C0503C01,C0503C014,-95.29,39.51
C0503C01,C0503C015,-95.29,39.51
C0503C02,C0503C021,-95.17,39.35
C0503C02,C0503C022,-95.17,39.35
C0503C02,C0503C023,-95.17,39.35
C0503C02,C0503C024,-95.17,39.35
C0503C02,C0503C025,-95.17,39.35
C0503C03,C0503C031,-97.95,39.01
C0503C03,C0503C032,-97.95,39.01
C0503C03,C0503C033,-97.95,39.01
C0503C03,C0503C034,-97.95,39.01
C0503C05,C0503C051,-95.85,36.5
C0503C05,C0503C052,-95.85,36.5
C0503C05,C0503C053,-95.85,36.5
C0503C05,C0503C054,-95.85,36.5
C0503C05,C0503C055,-95.85,36.5
C0503F03,C0503F031,-98.46,39.21
C0503F03,C0503F032,-98.46,39.21
C0503F03,C0503F033,-98.46,39.21
C0503F03,C0503F034,-98.46,39.21
C0503F03,C0503F035,-98.46,39.21
C0503F04,C0503F041,-96.31,37.49
C0503F04,C0503F042,-96.31,37.49
C0503F04,C0503F043,-96.31,37.49
C0503F04,C0503F044,-96.31,37.49
C0503F04,C0503F045,-96.31,37.49
C0503F07,C0503F071,-95.17,38.54
C0503F07,C0503F072,-95.17,38.54
C0503F07,C0503F073,-95.17,38.54
C0503F07,C0503F074,-95.17,38.54
C0503F07,C0503F075,-95.17,38.54
C0503F09,C0503F091,-95.22,37.51
C0503F09,C0503F092,-95.22,37.51
C0503F09,C0503F093,-95.22,37.51
C0503F09,C0503F094,-95.22,37.51
C0503F09,C0503F095,-95.22,37.51
C0503F10,C0503F101,-95.84,36.55
C0503F10,C0503F102,-95.84,36.55
C0503F10,C0503F103,-95.84,36.55
C0503F10,C0503F104,-95.84,36.55
C0503F10,C0503F105,-95.84,36.55
C0503P01,C0503P011,-96.36,38.42
C0503P01,C0503P012,-96.36,38.42
C0503P01,C0503P013,-96.36,38.42
C0503P01,C0503P014,-96.36,38.42
C0503P01,C0503P015,-96.36,38.42
C0503P02,C0503P021,-94.16,38.27
C0503P02,C0503P022,-94.16,38.27
C0503P02,C0503P023,-94.16,38.27
C0503P02,C0503P024,-94.16,38.27
C0503P02,C0503P025,-94.16,38.27
C0503P03,C0503P031,-96.02,39.4
C0503P03,C0503P032,-96.02,39.4
C0503P03,C0503P033,-96.02,39.4
C0503P03,C0503P034,-96.02,39.4
C0503P04,C0503P041,-94.46,38.15
C0503P04,C0503P042,-94.46,38.15
C0503P04,C0503P043,-94.46,38.15
C0503P04,C0503P044,-94.46,38.15
C0503P04,C0503P045,-94.46,38.15
C0503P05,C0503P051,-95.87,36.58
C0503P05,C0503P052,-95.87,36.58
C0503P05,C0503P053,-95.87,36.58
C0503P05,C0503P054,-95.87,36.58
C0503P05,C0503P055,-95.87,36.58
C0503R04,C0503R041,-95.14,37.8
C0503R04,C0503R042,-95.14,37.8
C0503R04,C0503R043,-95.14,37.8
C0503R04,C0503R044,-95.14,37.8
C0503R04,C0503R045,-95.14,37.8
C0503W01,C0503W011,-95.7,37.34
C0503W01,C0503W012,-95.7,37.34
C0503W01,C0503W013,-95.7,37.34
C0503W01,C0503W014,-95.7,37.34
C0503W01,C0503W015,-95.7,37.34
C0503W02,C0503W021,-95.32,37.04
C0503W02,C0503W022,-95.32,37.04
C0503W02,C0503W023,-95.32,37.04
C0503W02,C0503W024,-95.32,37.04
C0503W02,C0503W025,-95.32,37.04
C0503W03,C0503W031,-95.68,37.45
C0503W03,C0503W032,-95.68,37.45
C0503W03,C0503W033,-95.68,37.45
C0503W03,C0503W034,-95.68,37.45
C0503W03,C0503W035,-95.68,37.45
C0503W05,C0503W051,-97.7,37.49
C0503W05,C0503W052,-97.7,37.49
C0503W05,C0503W053,-97.7,37.49
C0503W05,C0503W054,-97.7,37.49
C0503W05,C0503W055,-97.7,37.49
C0503X06,C0503X061,-96.38,40.13
C0503X06,C0503X062,-96.38,40.13
C0503X06,C0503X063,-96.38,40.13
C0503X06,C0503X064,-96.38,40.13
C0503X06,C0503X065,-96.38,40.13
C0504C04,C0504C041,-98.72,40.43
C0504C04,C0504C042,-98.72,40.43
C0504C04,C0504C043,-98.72,40.43
C0504C04,C0504C044,-98.72,40.43
C0504C04,C0504C045,-98.72,40.43
C0504C05,C0504C051,-98.67,37.81
C0504C05,C0504C052,-98.67,37.81
C0504C05,C0504C053,-98.67,37.81
C0504C05,C0504C054,-98.67,37.81
C0504C05,C0504C055,-98.67,37.81
C0504F02,C0504F021,-96.33,35.64
C0504F02,C0504F022,-96.33,35.64
C0504F02,C0504F023,-96.33,35.64
C0504F02,C0504F024,-96.33,35.64
C0504F02,C0504F025,-96.33,35.64
C0504F03,C0504F031,-96.69,36.43
C0504F03,C0504F032,-96.69,36.43
C0504F03,C0504F033,-96.69,36.43
C0504F03,C0504F034,-96.69,36.43
C0504F03,C0504F035,-96.69,36.43
C0504F04,C0504F041,-97.95,38.26
C0504F04,C0504F042,-97.95,38.26
C0504F04,C0504F043,-97.95,38.26
C0504F04,C0504F044,-97.95,38.26
C0504F04,C0504F045,-97.95,38.26
C0504F06,C0504F061,-97.53,39.59
C0504F06,C0504F062,-97.53,39.59
C0504F06,C0504F063,-97.53,39.59
C0504F06,C0504F064,-97.53,39.59
C0504F06,C0504F065,-97.53,39.59
C0504X03,C0504X031,-99.0,38.05
C0504X03,C0504X032,-99.0,38.05
C0504X03,C0504X033,-99.0,38.05
C0504X03,C0504X034,-99.0,38.05
C0504X03,C0504X035,-99.0,38.05
C0505C02,C0505C021,-95.7,40.4
C0505C02,C0505C022,-95.7,40.4
C0505C02,C0505C023,-95.7,40.4
C0505C02,C0505C024,-95.7,40.4
C0505C02,C0505C025,-95.7,40.4
C0505C04,C0505C041,-96.56,40.14
C0505C04,C0505C042,-96.56,40.14
C0505C04,C0505C043,-96.56,40.14
C0505C04,C0505C044,-96.56,40.14
C0505C04,C0505C045,-96.56,40.14
C0505C09,C0505C091,-96.44,40.04
C0505C09,C0505C092,-96.44,40.04
C0505C09,C0505C093,-96.44,40.04
C0505C09,C0505C094,-96.44,40.04
C0505C09,C0505C095,-96.44,40.04
C0505F01,C0505F011,-95.87,39.54
C0505F01,C0505F012,-95.87,39.54
C0505F01,C0505F013,-95.87,39.54
C0505F01,C0505F014,-95.87,39.54
C0505F01,C0505F015,-95.87,39.54
C0505F02,C0505F021,-94.84,37.31
C0505F02,C0505F022,-94.84,37.31
C0505F02,C0505F023,-94.84,37.31
C0505F02,C0505F024,-94.84,37.31
C0505F02,C0505F025,-94.84,37.31
C0505F05,C0505F051,-95.06,39.29
C0505F05,C0505F052,-95.06,39.29
C0505F05,C0505F053,-95.06,39.29
C0505F05,C0505F054,-95.06,39.29
C0505F05,C0505F055,-95.06,39.29
C0505F08,C0505F081,-94.98,39.41
C0505F08,C0505F082,-94.98,39.41
C0505F08,C0505F083,-94.98,39.41
C0505F08,C0505F084,-94.98,39.41
C0505F08,C0505F085,-94.98,39.41
C0505P02,C0505P021,-94.25,37.48
C0505P02,C0505P023,-94.25,37.48
C0505P02,C0505P024,-94.25,37.48
C0505P02,C0505P025,-94.25,37.48
C0505P04,C0505P041,-95.4,37.68
C0505P04,C0505P042,-95.4,37.68
C0505P04,C0505P043,-95.4,37.68
C0505P04,C0505P044,-95.4,37.68
C0505P04,C0505P045,-95.4,37.68
C0505P06,C0505P061,-95.58,35.82
C0505P06,C0505P062,-95.58,35.82
C0505P06,C0505P063,-95.58,35.82
C0505P06,C0505P064,-95.58,35.82
C0505P06,C0505P065,-95.58,35.82
C0505P07,C0505P071,-95.41,37.77
C0505P07,C0505P072,-95.41,37.77
C0505P07,C0505P073,-95.41,37.77
C0505P07,C0505P074,-95.41,37.77
C0505P07,C0505P075,-95.41,37.77
C0505P08,C0505P081,-95.21,37.44
C0505P08,C0505P082,-95.21,37.44
C0505P08,C0505P083,-95.21,37.44
